Year,TeamName,Age,Wins,Losses,MOV,SOS,SRS,ORTG,DRTG,Pace,FTR,PAR,TS,OFFRFG,OFFTOV,OFFORB,OFFFTFGA,DFFEFG,DFFTOV,DFFDRB,DFFFTFGA,Stats,Final
2007,New York Knicks,25.4,33,49,-2.85,-0.21,-3.06,105.7,108.8,90.8,0.377,0.216,0.539,0.494,15.9,31,0.27,0.504,13,74,0.246,Phaseout,Failure
2007,Minnesota Timberwolves,27.7,32,50,-3.67,0.51,-3.16,103.9,107.9,91,0.291,0.167,0.537,0.49,14.8,25.1,0.231,0.498,13.3,72.1,0.226,Phaseout,Failure
2007,Philadelphia 76ers,26.2,35,47,-3.02,-0.23,-3.26,103.6,106.9,90.7,0.333,0.128,0.53,0.48,14.6,27.2,0.255,0.501,14.7,70.8,0.221,Phaseout,Failure
2007,Boston Celtics,23.5,24,58,-3.41,-0.29,-3.7,103.2,106.9,92,0.337,0.199,0.53,0.479,15.4,27,0.259,0.502,14.5,73.8,0.28,Phaseout,Failure
2007,Portland Trail Blazers,24.4,32,50,-4.29,0.51,-3.78,105.1,109.9,88.3,0.314,0.193,0.53,0.483,14.5,28.2,0.241,0.508,13.5,73,0.267,Phaseout,Failure
2007,Charlotte Bobcats,25.5,33,49,-3.74,-0.22,-3.97,103.6,107.6,92,0.322,0.193,0.524,0.48,13.9,26.4,0.236,0.5,14.7,71.6,0.279,Phaseout,Failure
2007,Milwaukee Bucks,26,28,54,-4.38,-0.06,-4.43,107,111.7,92.3,0.286,0.219,0.541,0.504,14.1,27.6,0.209,0.522,14.5,68.1,0.234,Phaseout,Failure
2007,Memphis Grizzlies,26.2,22,60,-5.15,0.71,-4.44,106.9,112.3,93.6,0.374,0.211,0.555,0.504,15.2,25.9,0.285,0.529,14,71.1,0.237,Phaseout,Failure
2007,Atlanta Hawks,24.1,30,52,-4.76,-0.1,-4.86,103,108.3,90,0.346,0.163,0.523,0.471,15.1,29.2,0.263,0.503,14.5,70.9,0.268,Phaseout,Failure
2008,Boston Celtics*,27.9,66,16,10.26,-0.95,9.3,110.2,98.9,90.9,0.346,0.249,0.569,0.522,14.7,26.6,0.267,0.457,15.2,74.4,0.253,Promotion,LeagueChampion
2008,Los Angeles Lakers*,26.7,57,25,7.26,0.09,7.34,113,105.5,95.6,0.333,0.257,0.57,0.525,12.9,26.3,0.256,0.485,12.9,73.4,0.214,Promotion,Failure
2008,Utah Jazz*,25.3,54,28,6.88,-0.01,6.86,113.8,106.5,93.2,0.349,0.166,0.573,0.528,13.6,29.5,0.265,0.501,15,74.1,0.294,Promotion,Failure
2008,Detroit Pistons*,28.3,59,23,7.39,-0.72,6.67,111.4,102.9,87.3,0.3,0.203,0.539,0.495,11.4,29.4,0.23,0.47,13.4,73.7,0.244,Promotion,Failure
2008,New Orleans Hornets*,27.1,56,26,5.28,0.18,5.46,111.5,105.7,89.9,0.251,0.239,0.548,0.512,11.4,27,0.193,0.501,13.5,75.4,0.184,Promotion,Failure
2008,Phoenix Suns*,29.3,55,27,5.05,0.09,5.14,113.3,108.1,96.7,0.292,0.26,0.59,0.551,13.4,22.4,0.228,0.488,11.8,70.9,0.191,Promotion,Failure
2008,San Antonio Spurs*,31.4,56,26,4.79,0.31,5.1,107.2,101.8,88.8,0.276,0.251,0.543,0.504,12.6,23.4,0.21,0.477,12.8,77.1,0.201,Promotion,Failure
2008,Houston Rockets*,28.3,55,27,4.68,0.15,4.83,106.8,101.6,90.4,0.276,0.255,0.528,0.492,13,29.1,0.2,0.465,12.8,74.8,0.214,Promotion,Failure
2008,Orlando Magic*,26.7,52,30,5.46,-0.68,4.79,111.3,105.5,93.4,0.355,0.322,0.575,0.537,13.6,23.4,0.256,0.484,12.3,74.8,0.217,Promotion,Failure
2008,Dallas Mavericks*,28.9,51,31,4.54,0.16,4.7,111.1,106.1,90.2,0.318,0.215,0.554,0.502,12.3,26.7,0.259,0.474,11.7,75,0.252,Promotion,Failure
2008,Denver Nuggets*,28.5,50,32,3.71,0.03,3.74,110,106.3,99.7,0.358,0.228,0.557,0.51,12.9,25.5,0.269,0.499,14.1,72.1,0.203,Promotion,Failure
2008,Toronto Raptors*,26.3,41,41,2.9,-0.44,2.47,110.2,107,90.2,0.247,0.217,0.551,0.511,11.4,23.4,0.2,0.505,13.5,75,0.205,Promotion,Failure
2008,Golden State Warriors,25.5,48,34,2.21,0.17,2.38,111.8,109.5,98.8,0.276,0.295,0.548,0.511,11.5,27.2,0.208,0.509,14.7,70.3,0.258,Phaseout,Failure
2008,Philadelphia 76ers*,25.3,40,42,0.41,-0.23,0.19,106.4,106,90.4,0.321,0.143,0.522,0.482,13.4,31.8,0.227,0.504,15.1,72,0.205,Promotion,Failure
2008,Portland Trail Blazers,24.1,41,41,-0.98,0.45,-0.52,107.3,108.4,87.9,0.281,0.218,0.532,0.489,12.6,26.8,0.216,0.491,12.1,71.8,0.212,Phaseout,Failure
2008,Cleveland Cavaliers*,27.1,45,37,-0.35,-0.17,-0.53,106,106.4,90.2,0.308,0.231,0.52,0.48,13.1,30.4,0.221,0.494,12.9,75.9,0.24,Promotion,Failure
2008,Washington Wizards*,27.2,43,39,-0.33,-0.28,-0.61,109.2,109.6,89.5,0.297,0.241,0.535,0.489,12.5,28.9,0.233,0.513,13.5,72.8,0.217,Promotion,Failure
2008,Sacramento Kings,27.3,38,44,-2.26,0.4,-1.86,107.5,109.9,94.7,0.346,0.208,0.556,0.503,14.8,25.2,0.276,0.51,13.9,71.7,0.256,Phaseout,Failure
2008,Indiana Pacers,26.7,36,46,-1.4,-0.46,-1.87,106,107.5,97.7,0.292,0.289,0.54,0.498,13.5,24.4,0.224,0.498,14.1,73.9,0.271,Phaseout,Failure
2008,Atlanta Hawks*,24.2,37,45,-1.82,-0.41,-2.23,106.9,108.9,91.1,0.34,0.165,0.535,0.483,14,29.7,0.263,0.501,12.9,71.7,0.217,Promotion,Failure
2008,Chicago Bulls,25.7,33,49,-3.09,-0.11,-3.19,103.9,107.2,93,0.296,0.19,0.515,0.47,13.4,28.9,0.223,0.496,14.2,73.1,0.258,Phaseout,Failure
2008,Charlotte Bobcats,26.3,32,50,-4.38,-0.11,-4.49,104.6,109.4,91.8,0.323,0.22,0.532,0.492,13.9,25.6,0.23,0.505,13.4,71,0.235,Phaseout,Failure
2008,New Jersey Nets,27.4,34,48,-5.06,-0.09,-5.15,104,109.4,91.5,0.347,0.222,0.528,0.481,14.2,26.6,0.255,0.497,12.7,73.8,0.271,Phaseout,Failure
2008,Memphis Grizzlies,24.5,22,60,-6.21,0.45,-5.76,105,111.4,95.3,0.311,0.264,0.539,0.5,14,23.8,0.225,0.521,12.2,73.4,0.196,Phaseout,Failure
2008,Minnesota Timberwolves,24.6,22,60,-6.78,0.52,-6.26,103.8,111.2,91.9,0.248,0.185,0.518,0.484,13.6,27.5,0.183,0.513,12.9,73.6,0.269,Phaseout,Failure
2008,New York Knicks,25.7,23,59,-6.61,0.06,-6.55,104.7,111.9,91.6,0.31,0.215,0.518,0.475,13.4,28.6,0.226,0.518,12.1,72.7,0.229,Phaseout,Failure
2008,Los Angeles Clippers,28.5,23,59,-7.27,0.71,-6.56,101.2,109.1,92.1,0.338,0.167,0.519,0.465,13.7,23.1,0.264,0.503,12.8,73.1,0.236,Phaseout,Failure
2008,Milwaukee Bucks,25.8,26,56,-6.89,-0.03,-6.92,105.3,112.8,91.3,0.294,0.195,0.522,0.482,13.7,30,0.215,0.524,13,73,0.25,Phaseout,Failure
2008,Seattle SuperSonics,25.4,20,62,-8.76,0.72,-8.04,100.5,109.5,96.3,0.265,0.134,0.509,0.467,14.3,26.8,0.204,0.503,11.9,73.7,0.215,Phaseout,Failure
2008,Miami Heat,27.4,15,67,-8.65,0.11,-8.53,100.5,110,90.2,0.3,0.217,0.522,0.482,14.4,22.1,0.218,0.51,13.6,71.9,0.245,Phaseout,Failure
2009,Cleveland Cavaliers*,26.6,66,16,8.93,-0.25,8.68,112.4,102.4,88.7,0.312,0.259,0.56,0.519,12.5,27.7,0.236,0.468,13.5,74.6,0.226,Promotion,Failure
2009,Boston Celtics*,27.8,62,20,7.51,-0.07,7.44,110.5,102.3,90.4,0.328,0.214,0.571,0.528,15,27.9,0.251,0.47,14,75.6,0.253,Promotion,Failure
2009,Los Angeles Lakers*,27.4,65,17,7.66,-0.55,7.11,112.8,104.7,94.3,0.299,0.217,0.555,0.513,12.3,29.4,0.23,0.49,14.2,73,0.213,Promotion,LeagueChampion
2009,Orlando Magic*,27.3,59,23,6.7,-0.21,6.48,109.2,101.9,92.3,0.351,0.335,0.559,0.52,13.4,24,0.251,0.465,12.3,75.9,0.209,Promotion,Failure
2009,Portland Trail Blazers*,24,54,28,5.34,-0.35,5,113.9,107.8,86.6,0.306,0.239,0.553,0.511,12.5,32.6,0.234,0.499,13.2,75,0.227,Promotion,Failure
2009,Houston Rockets*,27.9,53,29,4,-0.27,3.73,108.4,104,90.2,0.292,0.254,0.548,0.501,13.6,26.4,0.235,0.479,11.9,75.3,0.192,Promotion,Failure
2009,San Antonio Spurs*,30.4,54,28,3.76,-0.4,3.36,108.5,104.3,88.4,0.251,0.248,0.548,0.513,11.7,22.1,0.191,0.487,11.7,78,0.191,Promotion,Failure
2009,Denver Nuggets*,27.7,54,28,3.41,-0.29,3.13,110.4,106.8,94.3,0.382,0.227,0.563,0.512,14.2,27.5,0.29,0.485,14.1,71.7,0.259,Promotion,Failure
2009,Utah Jazz*,25.5,48,34,2.65,-0.34,2.31,110.1,107.3,93.1,0.355,0.169,0.554,0.504,13.6,28.2,0.274,0.505,15,72.7,0.262,Promotion,Failure
2009,Atlanta Hawks*,25.8,47,35,1.57,0.13,1.7,109.3,107.6,89.6,0.323,0.253,0.546,0.504,12.5,26,0.238,0.494,13.2,71.6,0.21,Promotion,Failure
2009,Dallas Mavericks*,29,50,32,1.98,-0.3,1.68,110.5,108.4,91.5,0.274,0.241,0.55,0.504,12.1,26.6,0.224,0.493,12.3,74.6,0.225,Promotion,Failure
2009,Phoenix Suns,29.5,46,36,1.93,-0.31,1.62,113.6,111.6,96,0.336,0.216,0.584,0.545,14.4,27.7,0.25,0.511,12.8,71.7,0.233,Phaseout,Failure
2009,New Orleans Hornets*,28.2,49,33,1.55,-0.14,1.41,108.7,107,87.8,0.288,0.24,0.548,0.501,12.5,24.6,0.232,0.496,13.2,74.9,0.23,Promotion,Failure
2009,Miami Heat*,25.6,43,39,0.26,0.23,0.49,107.8,107.6,89.9,0.282,0.245,0.54,0.5,12.1,24.6,0.212,0.501,14.5,72.9,0.251,Promotion,Failure
2009,Philadelphia 76ers*,26.1,41,41,0.07,0.09,0.16,107.9,107.8,90,0.339,0.164,0.532,0.485,13.4,31.3,0.253,0.507,14.9,71.4,0.216,Promotion,Failure
2009,Chicago Bulls*,24.9,41,41,-0.28,0.12,-0.16,108.4,108.7,93.1,0.3,0.189,0.541,0.493,13.3,28,0.239,0.493,13.1,70.9,0.238,Promotion,Failure
2009,Detroit Pistons*,28.2,39,43,-0.49,0.13,-0.36,107.4,108,86.7,0.282,0.165,0.524,0.483,11.7,27.9,0.212,0.485,11.7,74,0.248,Promotion,Failure
2009,Indiana Pacers,26.5,36,46,-1.11,0.35,-0.76,108.1,109.2,96.5,0.267,0.244,0.545,0.501,13.1,25.4,0.215,0.499,12.7,74.5,0.271,Phaseout,Failure
2009,Milwaukee Bucks,26.3,34,48,-1.09,0.21,-0.88,106.7,107.9,92.6,0.306,0.208,0.531,0.483,13.1,27.8,0.239,0.503,15.6,74,0.315,Phaseout,Failure
2009,Charlotte Bobcats,25.8,35,47,-1.27,0.07,-1.2,104.7,106.1,88.3,0.312,0.213,0.536,0.494,15.1,27.7,0.231,0.498,14.4,73,0.229,Phaseout,Failure
2009,New Jersey Nets,25.7,34,48,-2.44,0.13,-2.31,108.3,111,89.9,0.303,0.265,0.543,0.497,12.7,25.2,0.236,0.509,13,73.5,0.272,Phaseout,Failure
2009,New York Knicks,25.7,32,50,-2.61,0.28,-2.33,108.1,110.8,96.7,0.268,0.322,0.544,0.503,12.9,24.4,0.21,0.52,13,72.7,0.215,Phaseout,Failure
2009,Toronto Raptors,27,33,49,-2.82,0.28,-2.54,107,110,92,0.279,0.193,0.542,0.494,12.8,24,0.23,0.511,12.6,73.7,0.202,Phaseout,Failure
2009,Golden State Warriors,25,29,53,-3.74,-0.06,-3.8,109.5,113.3,98.2,0.339,0.209,0.549,0.497,12.9,26.1,0.268,0.508,12.9,68.1,0.251,Phaseout,Failure
2009,Minnesota Timberwolves,25.4,24,58,-4.91,0.18,-4.74,106.1,111.4,91.6,0.289,0.227,0.526,0.481,13.3,27.7,0.222,0.515,12,75,0.254,Phaseout,Failure
2009,Memphis Grizzlies,23.3,24,58,-5.46,0.24,-5.23,103.5,109.5,90.1,0.329,0.175,0.533,0.486,14.8,25.8,0.249,0.515,14.1,73.5,0.247,Phaseout,Failure
2009,Oklahoma City Thunder,24.5,23,59,-6.1,0.06,-6.04,102.9,109.4,93.6,0.308,0.141,0.521,0.471,14.8,28.6,0.242,0.514,13,73.9,0.216,Phaseout,Failure
2009,Washington Wizards,26.9,19,63,-7.46,0.48,-6.98,105.4,113.6,91,0.293,0.18,0.524,0.48,13.2,27.7,0.224,0.533,13.3,71.4,0.227,Phaseout,Failure
2009,Los Angeles Clippers,26.6,19,63,-8.77,0.3,-8.47,102.3,111.7,92.1,0.275,0.226,0.52,0.481,14,25.1,0.202,0.512,12.4,71.2,0.227,Phaseout,Failure
2009,Sacramento Kings,26.3,17,65,-8.76,0.16,-8.6,105.5,114.7,94.2,0.315,0.238,0.542,0.491,14.3,24.5,0.252,0.526,13,69.9,0.269,Phaseout,Failure
2010,Orlando Magic*,27.9,59,23,7.49,-0.37,7.12,111.4,103.3,92,0.34,0.35,0.573,0.536,13.6,24.6,0.246,0.477,12.2,77.4,0.205,Promotion,Failure
2010,Cleveland Cavaliers*,28,61,21,6.52,-0.36,6.17,111.2,104.1,91.4,0.341,0.248,0.57,0.532,13.4,25.1,0.246,0.482,12.3,77.2,0.218,Promotion,Failure
2010,Utah Jazz*,25.6,53,29,5.34,-0.01,5.33,110.7,105,93.8,0.34,0.184,0.565,0.524,14.2,26.8,0.252,0.492,14.2,75.6,0.269,Promotion,Failure
2010,San Antonio Spurs*,28.7,50,32,5.09,-0.02,5.07,110,104.5,91.7,0.296,0.232,0.552,0.515,12.9,26.8,0.219,0.483,12.1,76.3,0.214,Promotion,Failure
2010,Los Angeles Lakers*,28.4,57,25,4.72,0.06,4.78,108.8,103.7,92.8,0.289,0.227,0.538,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,Promotion,LeagueChampion
2010,Phoenix Suns*,28.5,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,Promotion,Failure
2010,Atlanta Hawks*,26.5,53,29,4.66,-0.22,4.44,111.9,106.7,90.1,0.281,0.214,0.545,0.506,11.4,28.2,0.213,0.496,13.2,72.7,0.208,Promotion,Failure
2010,Denver Nuggets*,27.7,53,29,4.09,0.06,4.15,111.8,107.5,94.8,0.376,0.227,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Promotion,Failure
2010,Oklahoma City Thunder*,23.2,50,32,3.49,0.06,3.55,108.3,104.6,93.1,0.333,0.185,0.547,0.494,13.9,28.6,0.268,0.483,14,73.6,0.229,Promotion,Failure
2010,Boston Celtics*,29.4,50,32,3.66,-0.29,3.37,107.7,103.8,91.6,0.332,0.228,0.564,0.522,14.5,22.8,0.248,0.487,14.9,73.8,0.251,Promotion,Failure
2010,Portland Trail Blazers*,26.6,50,32,3.3,-0.13,3.18,110.8,107.1,87.7,0.315,0.215,0.547,0.499,12.1,28.2,0.249,0.502,13.3,74.8,0.219,Promotion,Failure
2010,Dallas Mavericks*,30.7,55,27,2.72,-0.06,2.66,109.2,106.3,92.5,0.277,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,Promotion,Failure
2010,Miami Heat*,27.1,47,35,2.28,-0.29,1.99,106.6,104.1,89.6,0.296,0.219,0.537,0.496,12.8,26.1,0.223,0.48,13.9,74.9,0.246,Promotion,Failure
2010,Milwaukee Bucks*,26.4,46,36,1.7,-0.32,1.37,104.9,103.1,91.7,0.239,0.259,0.518,0.482,12.3,26.2,0.181,0.486,14.6,76.4,0.266,Promotion,Failure
2010,Charlotte Bobcats*,27.4,44,38,1.46,-0.17,1.3,104.4,102.8,90.4,0.346,0.211,0.538,0.49,15.1,26.5,0.26,0.491,14.7,74.2,0.194,Promotion,Failure
2010,Houston Rockets,26,42,40,-0.37,0.35,-0.02,107.6,108,94,0.292,0.265,0.537,0.494,13.2,26.9,0.225,0.511,13.6,73.8,0.215,Phaseout,Failure
2010,Memphis Grizzlies,24.1,40,42,-1.51,0.13,-1.39,108.3,109.9,93.6,0.32,0.148,0.536,0.494,13.7,31.3,0.235,0.52,13.2,73.3,0.205,Phaseout,Failure
2010,Chicago Bulls*,26.2,41,41,-1.63,0,-1.64,103.5,105.3,93.1,0.287,0.156,0.52,0.477,13.3,26.6,0.217,0.484,12.3,74.8,0.212,Promotion,Failure
2010,Toronto Raptors,25.2,40,42,-1.78,-0.05,-1.83,111.3,113.2,93.1,0.319,0.211,0.564,0.521,12.7,24.7,0.244,0.513,11.8,72.9,0.247,Phaseout,Failure
2010,New Orleans Hornets,27.5,37,45,-2.46,0.19,-2.27,107.4,110.1,92.6,0.243,0.23,0.543,0.506,12.7,24.8,0.189,0.523,13.5,73.8,0.205,Phaseout,Failure
2010,Indiana Pacers,26.6,32,50,-3.01,-0.1,-3.11,103.7,106.8,97.1,0.296,0.278,0.536,0.491,13.8,21.6,0.229,0.49,13.4,73,0.258,Phaseout,Failure
2010,Golden State Warriors,25.1,26,56,-3.6,0.32,-3.28,108.1,111.7,100.4,0.294,0.238,0.557,0.514,13.1,20.9,0.23,0.525,15.1,68.5,0.26,Phaseout,Failure
2010,Philadelphia 76ers,25.4,27,55,-3.9,-0.03,-3.93,106.1,110.3,91.6,0.27,0.206,0.534,0.496,13.7,27.6,0.204,0.518,13.8,73.2,0.231,Phaseout,Failure
2010,New York Knicks,25.4,29,53,-3.82,-0.19,-4.01,107.6,111.6,94,0.256,0.312,0.547,0.509,13,23.5,0.2,0.526,13.3,72.1,0.207,Phaseout,Failure
2010,Sacramento Kings,24.1,25,57,-4.37,0.3,-4.06,105.3,109.9,94,0.286,0.201,0.528,0.491,13.6,27.8,0.207,0.505,12.6,73.5,0.244,Phaseout,Failure
2010,Washington Wizards,27.6,26,56,-4.78,0.06,-4.72,104.2,109.4,91.6,0.283,0.183,0.524,0.481,13.9,27.6,0.216,0.502,12.8,72.4,0.239,Phaseout,Failure
2010,Detroit Pistons,26.7,27,55,-5.11,0.09,-5.02,105.6,111.4,88.5,0.303,0.18,0.515,0.474,12.8,30.3,0.22,0.526,14.2,73.4,0.264,Phaseout,Failure
2010,Los Angeles Clippers,27.3,29,53,-6.35,0.34,-6.01,103.3,110.1,92.6,0.283,0.221,0.529,0.491,14.8,27.1,0.206,0.509,12.2,74,0.214,Phaseout,Failure
2010,New Jersey Nets,24.8,12,70,-9.12,0.19,-8.93,100.6,110.5,91.4,0.307,0.181,0.509,0.458,13.7,25.1,0.24,0.517,13.3,71.8,0.229,Phaseout,Failure
2010,Minnesota Timberwolves,24.1,15,67,-9.6,0.54,-9.06,101.7,111.6,96.1,0.278,0.171,0.518,0.478,14.6,26.7,0.207,0.525,13,73.6,0.22,Phaseout,Failure
2011,Miami Heat*,29,58,24,7.46,-0.71,6.76,111.7,103.5,90.9,0.363,0.235,0.573,0.524,13.5,25.2,0.279,0.475,12.6,75.5,0.223,Promotion,Failure
2011,Chicago Bulls*,26.4,62,20,7.32,-0.79,6.53,108.3,100.3,90.4,0.305,0.215,0.541,0.501,13.5,29.4,0.227,0.463,13.6,76.2,0.222,Promotion,Failure
2011,Los Angeles Lakers*,30.2,57,25,6.11,-0.1,6.01,111,104.3,90.7,0.293,0.22,0.545,0.502,12.3,29.2,0.228,0.477,12.8,72.3,0.181,Promotion,Failure
2011,San Antonio Spurs*,28.8,61,21,5.71,0.16,5.86,111.8,105.6,92.3,0.299,0.261,0.567,0.527,12.8,24.9,0.229,0.491,12.6,74.6,0.19,Promotion,Failure
2011,Orlando Magic*,27.6,52,30,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Promotion,Failure
2011,Boston Celtics*,29.5,56,26,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,Promotion,Failure
2011,Denver Nuggets*,27.3,50,32,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Promotion,Failure
2011,Dallas Mavericks*,30.9,57,25,4.23,0.18,4.41,109.7,105,91.3,0.286,0.274,0.565,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,Promotion,LeagueChampion
2011,Oklahoma City Thunder*,23.7,55,27,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Promotion,Failure
2011,Memphis Grizzlies*,25.2,46,36,2.34,0.2,2.55,107.6,105.1,91.9,0.291,0.136,0.534,0.493,13,28.9,0.218,0.502,15.7,72.5,0.228,Promotion,Failure
2011,Houston Rockets,26.5,43,39,2.18,0.19,2.37,111.3,109,94.2,0.299,0.264,0.55,0.503,12.3,27.4,0.239,0.5,12.6,72.7,0.219,Phaseout,Failure
2011,Portland Trail Blazers*,26.7,48,34,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Promotion,Failure
2011,New Orleans Hornets*,26.3,46,36,0.89,0.39,1.28,106.2,105.2,88.7,0.296,0.192,0.537,0.493,12.8,25.1,0.226,0.501,14.4,76.2,0.22,Promotion,Failure
2011,Philadelphia 76ers*,24.7,41,41,1.5,-0.5,1.01,106.6,105,91.7,0.273,0.184,0.535,0.494,12.3,24.6,0.21,0.487,13.5,74.5,0.231,Promotion,Failure
2011,New York Knicks*,25.3,42,40,0.78,-0.3,0.48,110.9,110.1,95.6,0.304,0.303,0.561,0.513,12.6,24.2,0.246,0.511,13.8,71.9,0.24,Promotion,Failure
2011,Phoenix Suns,29.6,40,42,-0.89,0.43,-0.46,109.5,110.4,94.4,0.283,0.271,0.559,0.522,13.2,23.7,0.215,0.513,13.1,71.6,0.211,Phaseout,Failure
2011,Milwaukee Bucks,26.7,35,47,-0.84,-0.17,-1.02,101.6,102.5,89.8,0.287,0.216,0.511,0.467,13,24.7,0.217,0.481,14.7,74.8,0.236,Phaseout,Failure
2011,Atlanta Hawks*,27.4,44,38,-0.82,-0.28,-1.1,106.1,107,89.3,0.269,0.222,0.542,0.501,13.5,23.4,0.209,0.495,12.3,74.6,0.211,Promotion,Failure
2011,Indiana Pacers*,25.9,37,45,-1.07,-0.3,-1.38,104.8,106,94.7,0.3,0.244,0.533,0.486,14.1,25.9,0.235,0.487,12.8,74.1,0.237,Promotion,Failure
2011,Utah Jazz,26.8,39,43,-1.83,0.39,-1.44,108.1,110.1,91,0.313,0.191,0.544,0.498,13.5,27,0.241,0.505,13.8,71.7,0.275,Phaseout,Failure
2011,Golden State Warriors,25.2,36,46,-2.33,0.33,-2,108.2,110.7,94.8,0.241,0.248,0.544,0.51,13.3,26.7,0.183,0.509,14.5,69.3,0.259,Phaseout,Failure
2011,Los Angeles Clippers,24.6,32,50,-3.13,0.42,-2.71,105.3,108.7,92.8,0.332,0.23,0.535,0.496,15.1,28.4,0.234,0.499,12.8,73.2,0.25,Phaseout,Failure
2011,Detroit Pistons,27.2,30,52,-3.6,-0.18,-3.78,107.7,111.7,89.2,0.279,0.189,0.533,0.495,12.5,27.4,0.206,0.526,13.8,72.1,0.235,Phaseout,Failure
2011,Charlotte Bobcats,26.9,34,48,-4,-0.08,-4.08,103.4,107.8,89.6,0.314,0.189,0.528,0.482,14.1,25.7,0.237,0.5,12.9,75.2,0.229,Phaseout,Failure
2011,Sacramento Kings,24.8,24,58,-5.34,0.54,-4.8,103.5,109,95.2,0.284,0.183,0.519,0.48,14.4,29.9,0.208,0.513,13.5,74.4,0.233,Phaseout,Failure
2011,Minnesota Timberwolves,23.8,17,65,-6.63,0.67,-5.97,104.2,111.1,96.5,0.282,0.223,0.526,0.483,15.1,29.6,0.217,0.514,13.1,73.7,0.251,Phaseout,Failure
2011,New Jersey Nets,24.8,24,58,-6.24,-0.04,-6.28,103.1,109.9,89.9,0.283,0.201,0.517,0.474,13.4,26.1,0.215,0.503,11.8,74.2,0.241,Phaseout,Failure
2011,Toronto Raptors,24.5,22,60,-6.28,0.01,-6.28,106.1,112.9,92.9,0.293,0.162,0.533,0.491,13.7,28.2,0.221,0.522,13,72,0.251,Phaseout,Failure
2011,Washington Wizards,24.9,23,59,-7.4,0.11,-7.3,102.4,110.2,93.8,0.29,0.172,0.513,0.471,13.9,28,0.216,0.512,14.4,70.5,0.249,Phaseout,Failure
2011,Cleveland Cavaliers,26.6,19,63,-9.01,0.14,-8.88,102.2,111.8,93,0.312,0.224,0.518,0.472,13.4,24.2,0.233,0.524,12.7,73.3,0.211,Phaseout,Failure
2012,Chicago Bulls*,27.1,50,16,8.18,-0.76,7.43,107.4,98.3,89.1,0.255,0.205,0.523,0.49,13.2,32.6,0.184,0.45,12.8,74.3,0.175,Promotion,Failure
2012,San Antonio Spurs*,27.5,50,16,7.17,0.11,7.28,110.9,103.2,92.9,0.261,0.257,0.562,0.528,12.8,25.1,0.195,0.489,12.9,76,0.168,Promotion,Failure
2012,Oklahoma City Thunder*,25.1,47,19,6.12,0.32,6.44,109.8,103.2,93,0.334,0.252,0.567,0.516,15.3,27.8,0.269,0.465,13,72.1,0.207,Promotion,Failure
2012,Miami Heat*,28.3,46,20,5.98,-0.27,5.72,106.6,100.2,91.2,0.307,0.198,0.549,0.505,14.5,26.6,0.238,0.479,15.8,73.9,0.2,Promotion,LeagueChampion
2012,Philadelphia 76ers*,24.9,35,31,4.24,-0.65,3.59,103.9,99.2,89.7,0.217,0.175,0.511,0.48,10.9,24.4,0.161,0.46,13.5,75.2,0.192,Promotion,Failure
2012,Denver Nuggets*,26.6,38,28,2.88,0.29,3.16,109.2,106.2,94.2,0.326,0.243,0.556,0.516,14.1,27.7,0.239,0.508,14.3,74.3,0.185,Promotion,Failure
2012,Los Angeles Clippers*,27.3,40,26,2.56,0.26,2.82,108.5,105.7,89.2,0.287,0.269,0.533,0.502,12.7,29.5,0.195,0.492,14.2,73.2,0.245,Promotion,Failure
2012,Atlanta Hawks*,27.9,40,26,3.44,-0.77,2.67,104.9,101.2,90.2,0.259,0.249,0.535,0.5,13.4,23.9,0.192,0.48,14.4,74.4,0.186,Promotion,Failure
2012,Indiana Pacers*,26.3,42,24,3.3,-0.71,2.6,106.7,103.1,90.7,0.321,0.198,0.526,0.474,13.1,29.2,0.251,0.476,14.1,72.3,0.222,Promotion,Failure
2012,Memphis Grizzlies*,25.6,41,25,2.02,0.42,2.43,104,101.8,90.8,0.277,0.157,0.515,0.473,13.6,29.8,0.211,0.485,16.3,72.7,0.227,Promotion,Failure
2012,New York Knicks*,26.3,36,30,3.2,-0.81,2.39,104.4,101,93.2,0.306,0.288,0.533,0.492,14.9,26.6,0.227,0.485,15.9,73.7,0.224,Promotion,Failure
